Model,DPO4032
2.5832e+00,-1.341
2.5836e+00,-1.34009
2.5840e+00,-1.33969
2.5844e+00,-1.33856
2.5848e+00,-1.33528
2.5852e+00,-1.33369
2.5856e+00,-1.33312
2.5860e+00,-1.32916
2.5864e+00,-1.32756
2.5868e+00,-1.32787
2.5872e+00,-1.32666
2.5876e+00,-1.32716
2.5880e+00,-1.32797
2.5884e+00,-1.32947
2.5888e+00,-1.32966
2.5892e+00,-1.33206
2.5896e+00,-1.33484
2.5900e+00,-1.33594
2.5904e+00,-1.33919
2.5908e+00,-1.34013
2.5912e+00,-1.34072
2.5916e+00,-1.33981
2.5920e+00,-1.33853
2.5924e+00,-1.33956
2.5928e+00,-1.33772
2.5932e+00,-1.33737
2.5936e+00,-1.33184
2.5940e+00,-1.33322
2.5944e+00,-1.32928
2.5948e+00,-1.32781
2.5952e+00,-1.32697
2.5956e+00,-1.32638
2.5960e+00,-1.32712
2.5964e+00,-1.32778
2.5968e+00,-1.32972
2.5972e+00,-1.33269
2.5976e+00,-1.33372
2.5980e+00,-1.33578
2.5984e+00,-1.33775
2.5988e+00,-1.3375
2.5992e+00,-1.33987
2.5996e+00,-1.34053
2.6000e+00,-1.34166
2.6004e+00,-1.34119
2.6008e+00,-1.34037
2.6012e+00,-1.33656
2.6016e+00,-1.33653
2.6020e+00,-1.33403
2.6024e+00,-1.33131
2.6028e+00,-1.33056
2.6032e+00,-1.328
2.6036e+00,-1.32587
2.6040e+00,-1.32534
2.6044e+00,-1.327
2.6048e+00,-1.32744
2.6052e+00,-1.33041
2.6056e+00,-1.33178
2.6060e+00,-1.33216
2.6064e+00,-1.33506
2.6068e+00,-1.33709
2.6072e+00,-1.33928
2.6076e+00,-1.34044
2.6080e+00,-1.34172
2.6084e+00,-1.33894
2.6088e+00,-1.33959
2.6092e+00,-1.33862
2.6096e+00,-1.3365
2.6100e+00,-1.33522
2.6104e+00,-1.33253
2.6108e+00,-1.33122
2.6112e+00,-1.32784
2.6116e+00,-1.32859
2.6120e+00,-1.32684
2.6124e+00,-1.32688
2.6128e+00,-1.32694
2.6132e+00,-1.328
2.6136e+00,-1.32872
2.6140e+00,-1.33025
2.6144e+00,-1.3335
2.6148e+00,-1.33556
2.6152e+00,-1.33831
2.6156e+00,-1.33981
2.6160e+00,-1.33906
2.6164e+00,-1.33994
2.6168e+00,-1.34013
2.6172e+00,-1.33994
2.6176e+00,-1.33847
2.6180e+00,-1.33494
2.6184e+00,-1.33387
2.6188e+00,-1.33247
2.6192e+00,-1.33097
2.6196e+00,-1.32697
2.6200e+00,-1.32744
2.6204e+00,-1.32759
2.6208e+00,-1.32719
2.6212e+00,-1.32744
2.6216e+00,-1.32897
2.6220e+00,-1.32878
2.6224e+00,-1.33109
2.6228e+00,-1.33403
2.6232e+00,-1.33622
2.6236e+00,-1.33678
2.6240e+00,-1.33912
2.6244e+00,-1.33984
2.6248e+00,-1.34053
2.6252e+00,-1.34147
2.6256e+00,-1.34088
2.6260e+00,-1.33912
2.6264e+00,-1.33684
2.6268e+00,-1.33272
2.6272e+00,-1.33269
2.6276e+00,-1.32997
2.6280e+00,-1.32794
2.6284e+00,-1.32759
2.6288e+00,-1.328
2.6292e+00,-1.32681
2.6296e+00,-1.32747
2.6300e+00,-1.32906
2.6304e+00,-1.33163
2.6308e+00,-1.33047
2.6312e+00,-1.33394
2.6316e+00,-1.33587
2.6320e+00,-1.33931
2.6324e+00,-1.34034
2.6328e+00,-1.34034
2.6332e+00,-1.34125
2.6336e+00,-1.34066
2.6340e+00,-1.34
2.6344e+00,-1.33728
2.6348e+00,-1.33731
2.6352e+00,-1.33375
2.6356e+00,-1.33169
2.6360e+00,-1.32963
2.6364e+00,-1.32691
2.6368e+00,-1.32703
2.6372e+00,-1.32531
2.6376e+00,-1.32634
2.6380e+00,-1.32653
2.6384e+00,-1.32953
2.6388e+00,-1.33137
2.6392e+00,-1.33084
2.6396e+00,-1.33528
2.6400e+00,-1.33569
2.6404e+00,-1.33753
2.6408e+00,-1.33772
2.6412e+00,-1.34025
2.6416e+00,-1.34028
2.6420e+00,-1.33972
2.6424e+00,-1.33944
2.6428e+00,-1.33856
2.6432e+00,-1.33591
2.6436e+00,-1.33353
2.6440e+00,-1.33203
2.6444e+00,-1.33041
2.6448e+00,-1.32897
2.6452e+00,-1.32912
2.6456e+00,-1.32719
2.6460e+00,-1.32662
2.6464e+00,-1.32878
2.6468e+00,-1.32906
2.6472e+00,-1.33184
2.6476e+00,-1.33122
2.6480e+00,-1.33506
2.6484e+00,-1.33766
2.6488e+00,-1.33766
2.6492e+00,-1.341
2.6496e+00,-1.34066
2.6500e+00,-1.34044
2.6504e+00,-1.34037
2.6508e+00,-1.33856
2.6512e+00,-1.33744
2.6516e+00,-1.33584
2.6520e+00,-1.33284
2.6524e+00,-1.33062
2.6528e+00,-1.3325
2.6532e+00,-1.32803
2.6536e+00,-1.32806
2.6540e+00,-1.32659
2.6544e+00,-1.32597
2.6548e+00,-1.32809
2.6552e+00,-1.33016
2.6556e+00,-1.32872
2.6560e+00,-1.33303
2.6564e+00,-1.33537
2.6568e+00,-1.33666
2.6572e+00,-1.33838
2.6576e+00,-1.33928
2.6580e+00,-1.34022
2.6584e+00,-1.341
2.6588e+00,-1.33912
2.6592e+00,-1.33819
2.6596e+00,-1.33819
2.6600e+00,-1.33553
2.6604e+00,-1.33341
2.6608e+00,-1.32984
2.6612e+00,-1.33078
2.6616e+00,-1.32609
2.6620e+00,-1.32706
2.6624e+00,-1.32725
2.6628e+00,-1.32709
2.6632e+00,-1.32853
2.6636e+00,-1.32972
2.6640e+00,-1.33137
2.6644e+00,-1.33522
2.6648e+00,-1.33372
2.6652e+00,-1.33716
2.6656e+00,-1.33734
2.6660e+00,-1.34122
2.6664e+00,-1.34125
2.6668e+00,-1.34034
2.6672e+00,-1.34044
2.6676e+00,-1.34006
2.6680e+00,-1.33719
2.6684e+00,-1.33456
2.6688e+00,-1.33228
2.6692e+00,-1.33016
2.6696e+00,-1.32963
2.6700e+00,-1.32703
2.6704e+00,-1.32728
2.6708e+00,-1.32519
2.6712e+00,-1.32641
2.6716e+00,-1.32737
2.6720e+00,-1.33072
2.6724e+00,-1.33031
2.6728e+00,-1.3325
2.6732e+00,-1.33631
2.6736e+00,-1.33688
2.6740e+00,-1.33975
2.6744e+00,-1.34044
2.6748e+00,-1.34047
2.6752e+00,-1.34072
2.6756e+00,-1.33869
2.6760e+00,-1.33972
2.6764e+00,-1.33722
2.6768e+00,-1.33481
2.6772e+00,-1.33275
2.6776e+00,-1.32984
2.6780e+00,-1.32856
2.6784e+00,-1.32847
2.6788e+00,-1.32741
2.6792e+00,-1.32672
2.6796e+00,-1.32769
2.6800e+00,-1.32834
2.6804e+00,-1.32825
2.6808e+00,-1.33156
2.6812e+00,-1.334
2.6816e+00,-1.336
2.6820e+00,-1.33784
2.6824e+00,-1.33831
2.6828e+00,-1.34019
2.6832e+00,-1.34203
2.6836e+00,-1.34009
2.6840e+00,-1.34009
2.6844e+00,-1.33862
2.6848e+00,-1.33669
2.6852e+00,-1.33462
2.6856e+00,-1.33197
2.6860e+00,-1.33009
2.6864e+00,-1.32803
2.6868e+00,-1.32794
2.6872e+00,-1.32841
2.6876e+00,-1.32647
2.6880e+00,-1.32809
2.6884e+00,-1.32791
2.6888e+00,-1.33166
2.6892e+00,-1.33231
2.6896e+00,-1.33494
2.6900e+00,-1.33619
2.6904e+00,-1.33866
2.6908e+00,-1.33912
2.6912e+00,-1.33991
2.6916e+00,-1.33966
2.6920e+00,-1.34
2.6924e+00,-1.33937
2.6928e+00,-1.339
2.6932e+00,-1.33666
2.6936e+00,-1.33537
2.6940e+00,-1.33309
2.6944e+00,-1.33069
2.6948e+00,-1.32812
2.6952e+00,-1.32794
2.6956e+00,-1.32578
2.6960e+00,-1.32597
2.6964e+00,-1.32781
2.6968e+00,-1.32912
2.6972e+00,-1.33131
2.6976e+00,-1.33247
2.6980e+00,-1.33425
2.6984e+00,-1.33572
2.6988e+00,-1.33838
2.6992e+00,-1.34069
2.6996e+00,-1.33975
2.7000e+00,-1.34069
2.7004e+00,-1.34056
2.7008e+00,-1.33925
2.7012e+00,-1.33703
2.7016e+00,-1.33597
2.7020e+00,-1.33528
2.7024e+00,-1.33066
2.7028e+00,-1.32997
2.7032e+00,-1.32869
2.7036e+00,-1.328
2.7040e+00,-1.32575
2.7044e+00,-1.32675
2.7048e+00,-1.32819
2.7052e+00,-1.32953
2.7056e+00,-1.33075
2.7060e+00,-1.33328
2.7064e+00,-1.33381
2.7068e+00,-1.33803
2.7072e+00,-1.33925
2.7076e+00,-1.33994
2.7080e+00,-1.33991
2.7084e+00,-1.3415
2.7088e+00,-1.34097
2.7092e+00,-1.33906
2.7096e+00,-1.33866
2.7100e+00,-1.33478
2.7104e+00,-1.33284
2.7108e+00,-1.32969
2.7112e+00,-1.32987
2.7116e+00,-1.32741
2.7120e+00,-1.32847
2.7124e+00,-1.32731
2.7128e+00,-1.32681
2.7132e+00,-1.32759
2.7136e+00,-1.32956
2.7140e+00,-1.33184
2.7144e+00,-1.33347
2.7148e+00,-1.33575
2.7152e+00,-1.33662
2.7156e+00,-1.33975
2.7160e+00,-1.33937
2.7164e+00,-1.34006
2.7168e+00,-1.34081
2.7172e+00,-1.33975
2.7176e+00,-1.33828
2.7180e+00,-1.33656
2.7184e+00,-1.33547
2.7188e+00,-1.33372
2.7192e+00,-1.33131
2.7196e+00,-1.32894
2.7200e+00,-1.32781
2.7204e+00,-1.32747
2.7208e+00,-1.32709
2.7212e+00,-1.32775
2.7216e+00,-1.3295
2.7220e+00,-1.32828
2.7224e+00,-1.33062
2.7228e+00,-1.33244
2.7232e+00,-1.33591
2.7236e+00,-1.33772
2.7240e+00,-1.33816
2.7244e+00,-1.3395
2.7248e+00,-1.34031
2.7252e+00,-1.34059
2.7256e+00,-1.33963
2.7260e+00,-1.33763
2.7264e+00,-1.33653
2.7268e+00,-1.33491
2.7272e+00,-1.33422
2.7276e+00,-1.33172
2.7280e+00,-1.3285
2.7284e+00,-1.32675
2.7288e+00,-1.32803
2.7292e+00,-1.32678
2.7296e+00,-1.32859
2.7300e+00,-1.32734
2.7304e+00,-1.32947
2.7308e+00,-1.33253
2.7312e+00,-1.33337
2.7316e+00,-1.33703
2.7320e+00,-1.33781
2.7324e+00,-1.33869
2.7328e+00,-1.34225
2.7332e+00,-1.34053
2.7336e+00,-1.34166
2.7340e+00,-1.34125
2.7344e+00,-1.33919
2.7348e+00,-1.33809
2.7352e+00,-1.33284
2.7356e+00,-1.33172
2.7360e+00,-1.33122
2.7364e+00,-1.32947
2.7368e+00,-1.32803
2.7372e+00,-1.32506
2.7376e+00,-1.32678
2.7380e+00,-1.32741
2.7384e+00,-1.3285
2.7388e+00,-1.331
2.7392e+00,-1.33178
2.7396e+00,-1.33406
2.7400e+00,-1.3375
2.7404e+00,-1.33922
2.7408e+00,-1.33966
2.7412e+00,-1.33906
2.7416e+00,-1.34169
2.7420e+00,-1.34
2.7424e+00,-1.33925
2.7428e+00,-1.3385
2.7432e+00,-1.33725
2.7436e+00,-1.33419
2.7440e+00,-1.332
2.7444e+00,-1.33041
2.7448e+00,-1.32881
2.7452e+00,-1.32712
2.7456e+00,-1.32725
2.7460e+00,-1.32787
2.7464e+00,-1.32819
2.7468e+00,-1.33031
2.7472e+00,-1.33159
2.7476e+00,-1.33425
2.7480e+00,-1.33481
2.7484e+00,-1.33753
2.7488e+00,-1.33859
2.7492e+00,-1.34028
2.7496e+00,-1.34
2.7500e+00,-1.34056
2.7504e+00,-1.34
2.7508e+00,-1.33844
2.7512e+00,-1.3375
2.7516e+00,-1.33581
2.7520e+00,-1.33441
2.7524e+00,-1.33172
2.7528e+00,-1.32972
2.7532e+00,-1.32691
2.7536e+00,-1.32737
2.7540e+00,-1.32737
2.7544e+00,-1.32569
2.7548e+00,-1.32878
2.7552e+00,-1.32903
2.7556e+00,-1.33013
2.7560e+00,-1.33194
2.7564e+00,-1.33547
2.7568e+00,-1.33669
2.7572e+00,-1.33706
2.7576e+00,-1.33931
2.7580e+00,-1.33978
2.7584e+00,-1.34003
2.7588e+00,-1.34053
2.7592e+00,-1.33866
2.7596e+00,-1.33747
2.7600e+00,-1.33691
2.7604e+00,-1.33466
2.7608e+00,-1.33163
2.7612e+00,-1.33003
2.7616e+00,-1.32937
2.7620e+00,-1.32837
2.7624e+00,-1.32612
2.7628e+00,-1.32772
2.7632e+00,-1.32916
2.7636e+00,-1.3295
2.7640e+00,-1.33216
2.7644e+00,-1.33184
2.7648e+00,-1.33484
2.7652e+00,-1.33834
2.7656e+00,-1.33925
2.7660e+00,-1.33984
2.7664e+00,-1.34094
2.7668e+00,-1.33897
2.7672e+00,-1.34097
2.7676e+00,-1.33784
2.7680e+00,-1.33606
2.7684e+00,-1.33691
2.7688e+00,-1.33278
2.7692e+00,-1.32978
2.7696e+00,-1.32934
2.7700e+00,-1.32859
2.7704e+00,-1.32712
2.7708e+00,-1.32756
2.7712e+00,-1.32638
2.7716e+00,-1.32675
2.7720e+00,-1.33028
2.7724e+00,-1.33119
2.7728e+00,-1.33291
2.7732e+00,-1.33528
2.7736e+00,-1.33884
2.7740e+00,-1.33966
2.7744e+00,-1.34034
2.7748e+00,-1.34084
2.7752e+00,-1.34069
2.7756e+00,-1.34006
2.7760e+00,-1.33997
2.7764e+00,-1.33631
2.7768e+00,-1.33391
2.7772e+00,-1.33259
2.7776e+00,-1.33125
2.7780e+00,-1.32794
2.7784e+00,-1.32903
2.7788e+00,-1.32666
2.7792e+00,-1.32778
2.7796e+00,-1.32856
2.7800e+00,-1.32844
2.7804e+00,-1.32928
2.7808e+00,-1.33337
2.7812e+00,-1.3335
2.7816e+00,-1.33684
2.7820e+00,-1.33797
2.7824e+00,-1.34031
2.7828e+00,-1.34128
2.7832e+00,-1.34091
2.7836e+00,-1.34019
2.7840e+00,-1.33931
2.7844e+00,-1.33875
2.7848e+00,-1.33566
2.7852e+00,-1.33422
2.7856e+00,-1.33131
2.7860e+00,-1.33187
2.7864e+00,-1.32884
2.7868e+00,-1.32719
2.7872e+00,-1.32803
2.7876e+00,-1.32697
2.7880e+00,-1.32919
2.7884e+00,-1.32772
2.7888e+00,-1.32975
2.7892e+00,-1.333
2.7896e+00,-1.33444
2.7900e+00,-1.33456
2.7904e+00,-1.33744
2.7908e+00,-1.33944
2.7912e+00,-1.34044
2.7916e+00,-1.33928
2.7920e+00,-1.34037
2.7924e+00,-1.34119
2.7928e+00,-1.33791
2.7932e+00,-1.33703
2.7936e+00,-1.33519
2.7940e+00,-1.33316
2.7944e+00,-1.32922
2.7948e+00,-1.32875
2.7952e+00,-1.32703
2.7956e+00,-1.3275
2.7960e+00,-1.32616
2.7964e+00,-1.32794
2.7968e+00,-1.32822
2.7972e+00,-1.33013
2.7976e+00,-1.33262
2.7980e+00,-1.33369
2.7984e+00,-1.33622
2.7988e+00,-1.33925
2.7992e+00,-1.33916
2.7996e+00,-1.339
2.8000e+00,-1.34106
2.8004e+00,-1.33975
2.8008e+00,-1.33912
2.8012e+00,-1.33681
2.8016e+00,-1.33628
2.8020e+00,-1.33428
2.8024e+00,-1.33275
2.8028e+00,-1.32987
2.8032e+00,-1.32922
2.8036e+00,-1.32916
2.8040e+00,-1.32675
2.8044e+00,-1.32737
2.8048e+00,-1.32759
2.8052e+00,-1.32959
2.8056e+00,-1.33175
2.8060e+00,-1.33347
2.8064e+00,-1.33603
2.8068e+00,-1.33675
2.8072e+00,-1.33819
2.8076e+00,-1.33956
2.8080e+00,-1.34044
2.8084e+00,-1.34116
2.8088e+00,-1.33953
2.8092e+00,-1.33966
2.8096e+00,-1.33759
2.8100e+00,-1.33578
2.8104e+00,-1.33413
2.8108e+00,-1.33156
2.8112e+00,-1.33022
2.8116e+00,-1.32728
2.8120e+00,-1.32787
2.8124e+00,-1.32647
2.8128e+00,-1.32581
2.8132e+00,-1.32859
2.8136e+00,-1.3295
2.8140e+00,-1.33169
2.8144e+00,-1.33387
2.8148e+00,-1.33425
2.8152e+00,-1.33769
2.8156e+00,-1.33884
2.8160e+00,-1.33981
2.8164e+00,-1.34109
2.8168e+00,-1.34081
2.8172e+00,-1.33934
2.8176e+00,-1.33984
2.8180e+00,-1.33809
2.8184e+00,-1.33516
2.8188e+00,-1.33459
2.8192e+00,-1.33163
2.8196e+00,-1.32966
2.8200e+00,-1.32862
2.8204e+00,-1.32753
2.8208e+00,-1.32634
2.8212e+00,-1.32616
2.8216e+00,-1.32828
2.8220e+00,-1.32947
2.8224e+00,-1.33219
2.8228e+00,-1.33309
2.8232e+00,-1.33572
2.8236e+00,-1.33906
2.8240e+00,-1.33906
2.8244e+00,-1.33934
2.8248e+00,-1.34062
2.8252e+00,-1.34094
2.8256e+00,-1.34025
2.8260e+00,-1.33981
2.8264e+00,-1.33753
2.8268e+00,-1.33506
2.8272e+00,-1.33312
2.8276e+00,-1.33069
2.8280e+00,-1.32841
2.8284e+00,-1.32691
2.8288e+00,-1.32819
2.8292e+00,-1.32812
2.8296e+00,-1.32612
2.8300e+00,-1.32766
2.8304e+00,-1.32959
2.8308e+00,-1.33262
2.8312e+00,-1.33272
2.8316e+00,-1.33578
2.8320e+00,-1.33787
2.8324e+00,-1.33884
2.8328e+00,-1.3395
2.8332e+00,-1.34003
2.8336e+00,-1.33897
2.8340e+00,-1.34013
2.8344e+00,-1.33934
2.8348e+00,-1.33534
2.8352e+00,-1.33575
2.8356e+00,-1.334
2.8360e+00,-1.33147
2.8364e+00,-1.32931
2.8368e+00,-1.32772
2.8372e+00,-1.32828
2.8376e+00,-1.32666
2.8380e+00,-1.32862
2.8384e+00,-1.32734
2.8388e+00,-1.33075
2.8392e+00,-1.33203
2.8396e+00,-1.33369
2.8400e+00,-1.33662
2.8404e+00,-1.33881
2.8408e+00,-1.33956
2.8412e+00,-1.34003
2.8416e+00,-1.34147
2.8420e+00,-1.34075
2.8424e+00,-1.33869
2.8428e+00,-1.33888
2.8432e+00,-1.33694
2.8436e+00,-1.33594
2.8440e+00,-1.33166
2.8444e+00,-1.32994
2.8448e+00,-1.32966
2.8452e+00,-1.32941
2.8456e+00,-1.32684
2.8460e+00,-1.32787
2.8464e+00,-1.32691
2.8468e+00,-1.32878
2.8472e+00,-1.33013
2.8476e+00,-1.33191
2.8480e+00,-1.33469
2.8484e+00,-1.33669
2.8488e+00,-1.33881
2.8492e+00,-1.34009
2.8496e+00,-1.34103
2.8500e+00,-1.34016
2.8504e+00,-1.33897
2.8508e+00,-1.33978
2.8512e+00,-1.33784
2.8516e+00,-1.33581
2.8520e+00,-1.33469
2.8524e+00,-1.33031
2.8528e+00,-1.32963
2.8532e+00,-1.32731
2.8536e+00,-1.32787
2.8540e+00,-1.32784
2.8544e+00,-1.32725
2.8548e+00,-1.32656
2.8552e+00,-1.32875
2.8556e+00,-1.32959
2.8560e+00,-1.33372
2.8564e+00,-1.33356
2.8568e+00,-1.33787
2.8572e+00,-1.33888
2.8576e+00,-1.33956
2.8580e+00,-1.3415
2.8584e+00,-1.34144
2.8588e+00,-1.34031
2.8592e+00,-1.34009
2.8596e+00,-1.33928
2.8600e+00,-1.33703
2.8604e+00,-1.33281
2.8608e+00,-1.33197
2.8612e+00,-1.33038
2.8616e+00,-1.32837
2.8620e+00,-1.32662
2.8624e+00,-1.32553
2.8628e+00,-1.32784
2.8632e+00,-1.3295
2.8636e+00,-1.32797
2.8640e+00,-1.33122
2.8644e+00,-1.33213
2.8648e+00,-1.33344
2.8652e+00,-1.33753
2.8656e+00,-1.33922
2.8660e+00,-1.34072
2.8664e+00,-1.34084
2.8668e+00,-1.34037
2.8672e+00,-1.34031
2.8676e+00,-1.33869
2.8680e+00,-1.33803
2.8684e+00,-1.33544
2.8688e+00,-1.33494
2.8692e+00,-1.33191
2.8696e+00,-1.32991
2.8700e+00,-1.33062
2.8704e+00,-1.32769
2.8708e+00,-1.32697
2.8712e+00,-1.32797
2.8716e+00,-1.327
2.8720e+00,-1.33003
2.8724e+00,-1.33044
2.8728e+00,-1.33103
2.8732e+00,-1.33484
2.8736e+00,-1.33653
2.8740e+00,-1.33822
2.8744e+00,-1.34062
2.8748e+00,-1.34097
2.8752e+00,-1.34159
2.8756e+00,-1.34059
2.8760e+00,-1.33872
2.8764e+00,-1.3355
2.8768e+00,-1.33597
2.8772e+00,-1.33331
2.8776e+00,-1.33291
2.8780e+00,-1.32797
2.8784e+00,-1.32894
2.8788e+00,-1.32628
2.8792e+00,-1.32612
2.8796e+00,-1.32853
2.8800e+00,-1.32997
2.8804e+00,-1.32937
2.8808e+00,-1.33169
2.8812e+00,-1.33334
2.8816e+00,-1.33594
2.8820e+00,-1.33719
2.8824e+00,-1.33975
2.8828e+00,-1.34112
2.8832e+00,-1.34134
2.8836e+00,-1.33978
2.8840e+00,-1.33838
2.8844e+00,-1.34019
2.8848e+00,-1.33734
2.8852e+00,-1.33494
2.8856e+00,-1.33303
2.8860e+00,-1.33128
2.8864e+00,-1.32903
2.8868e+00,-1.32756
2.8872e+00,-1.32684
2.8876e+00,-1.32891
2.8880e+00,-1.32772
2.8884e+00,-1.32763
2.8888e+00,-1.33031
2.8892e+00,-1.33328
2.8896e+00,-1.334
2.8900e+00,-1.33631
2.8904e+00,-1.33853
2.8908e+00,-1.33744
2.8912e+00,-1.33959
2.8916e+00,-1.34253
2.8920e+00,-1.33966
2.8924e+00,-1.33897
2.8928e+00,-1.33931
2.8932e+00,-1.33728
2.8936e+00,-1.33556
2.8940e+00,-1.33322
2.8944e+00,-1.32884
2.8948e+00,-1.32791
2.8952e+00,-1.32819
2.8956e+00,-1.32669
2.8960e+00,-1.32591
2.8964e+00,-1.32528
2.8968e+00,-1.32866
2.8972e+00,-1.32953
2.8976e+00,-1.33394
2.8980e+00,-1.33394
2.8984e+00,-1.33556
2.8988e+00,-1.33987
2.8992e+00,-1.33884
2.8996e+00,-1.34009
2.9000e+00,-1.34141
2.9004e+00,-1.34019
2.9008e+00,-1.33925
2.9012e+00,-1.34066
2.9016e+00,-1.33662
2.9020e+00,-1.33428
2.9024e+00,-1.33306
2.9028e+00,-1.331
2.9032e+00,-1.32769
2.9036e+00,-1.3285
2.9040e+00,-1.32787
2.9044e+00,-1.32709
2.9048e+00,-1.32775
2.9052e+00,-1.32822
2.9056e+00,-1.33041
2.9060e+00,-1.33159
2.9064e+00,-1.3335
2.9068e+00,-1.33731
2.9072e+00,-1.33816
2.9076e+00,-1.34088
2.9080e+00,-1.34112
2.9084e+00,-1.33963
2.9088e+00,-1.33875
2.9092e+00,-1.34003
2.9096e+00,-1.33828
2.9100e+00,-1.33584
2.9104e+00,-1.33413
2.9108e+00,-1.33294
2.9112e+00,-1.33025
2.9116e+00,-1.32756
2.9120e+00,-1.32763
2.9124e+00,-1.328
2.9128e+00,-1.32753
2.9132e+00,-1.32778
2.9136e+00,-1.32791
2.9140e+00,-1.33103
2.9144e+00,-1.33316
2.9148e+00,-1.33441
2.9152e+00,-1.33781
2.9156e+00,-1.33897
2.9160e+00,-1.34075
2.9164e+00,-1.34031
2.9168e+00,-1.34031
2.9172e+00,-1.34131
2.9176e+00,-1.33866
2.9180e+00,-1.33972
2.9184e+00,-1.3355
2.9188e+00,-1.33269
2.9192e+00,-1.33003
2.9196e+00,-1.32862
2.9200e+00,-1.32656
2.9204e+00,-1.32722
2.9208e+00,-1.32597
2.9212e+00,-1.32834
2.9216e+00,-1.32737
2.9220e+00,-1.32869
2.9224e+00,-1.33141
2.9228e+00,-1.33247
2.9232e+00,-1.33359
2.9236e+00,-1.33803
2.9240e+00,-1.33819
2.9244e+00,-1.34037
2.9248e+00,-1.34028
2.9252e+00,-1.33969
2.9256e+00,-1.33928
2.9260e+00,-1.339
2.9264e+00,-1.33759
2.9268e+00,-1.33628
2.9272e+00,-1.33422
2.9276e+00,-1.33191
2.9280e+00,-1.32903
2.9284e+00,-1.32638
2.9288e+00,-1.32744
2.9292e+00,-1.32697
2.9296e+00,-1.32678
2.9300e+00,-1.32847
2.9304e+00,-1.33131
2.9308e+00,-1.33237
2.9312e+00,-1.33306
2.9316e+00,-1.33669
2.9320e+00,-1.33656
2.9324e+00,-1.3385
2.9328e+00,-1.34072
2.9332e+00,-1.34081
2.9336e+00,-1.34047
2.9340e+00,-1.34156
2.9344e+00,-1.33844
2.9348e+00,-1.33722
2.9352e+00,-1.33541
2.9356e+00,-1.333
2.9360e+00,-1.333
2.9364e+00,-1.3295
2.9368e+00,-1.33006
2.9372e+00,-1.32731
2.9376e+00,-1.32688
2.9380e+00,-1.3275
2.9384e+00,-1.32909
2.9388e+00,-1.33025
2.9392e+00,-1.33294
2.9396e+00,-1.33494
2.9400e+00,-1.33653
2.9404e+00,-1.33591
2.9408e+00,-1.33881
2.9412e+00,-1.34084
2.9416e+00,-1.34231
2.9420e+00,-1.33919
2.9424e+00,-1.33975
2.9428e+00,-1.33891
2.9432e+00,-1.33659
2.9436e+00,-1.33512
2.9440e+00,-1.33294
2.9444e+00,-1.33078
2.9448e+00,-1.33003
2.9452e+00,-1.32787
2.9456e+00,-1.32753
2.9460e+00,-1.32666
2.9464e+00,-1.32675
2.9468e+00,-1.32831
2.9472e+00,-1.33084
2.9476e+00,-1.33172
2.9480e+00,-1.33503
2.9484e+00,-1.33563
2.9488e+00,-1.33731
2.9492e+00,-1.34009
2.9496e+00,-1.34184
2.9500e+00,-1.34187
2.9504e+00,-1.34016
2.9508e+00,-1.34053
2.9512e+00,-1.33869
2.9516e+00,-1.33659
2.9520e+00,-1.336
2.9524e+00,-1.33119
2.9528e+00,-1.33034
2.9532e+00,-1.32997
2.9536e+00,-1.32794
2.9540e+00,-1.32734
2.9544e+00,-1.32837
2.9548e+00,-1.32734
2.9552e+00,-1.32941
2.9556e+00,-1.33091
2.9560e+00,-1.33137
2.9564e+00,-1.33506
2.9568e+00,-1.33569
2.9572e+00,-1.33912
2.9576e+00,-1.33728
2.9580e+00,-1.34025
2.9584e+00,-1.34053
2.9588e+00,-1.34044
2.9592e+00,-1.33844
2.9596e+00,-1.33875
2.9600e+00,-1.33606
2.9604e+00,-1.33372
2.9608e+00,-1.33288
2.9612e+00,-1.33106
2.9616e+00,-1.32837
2.9620e+00,-1.32878
2.9624e+00,-1.32691
2.9628e+00,-1.32766
2.9632e+00,-1.32766
2.9636e+00,-1.32934
2.9640e+00,-1.33053
2.9644e+00,-1.33241
2.9648e+00,-1.33453
2.9652e+00,-1.33744
2.9656e+00,-1.33859
2.9660e+00,-1.34013
2.9664e+00,-1.34131
2.9668e+00,-1.34081
2.9672e+00,-1.34137
2.9676e+00,-1.33794
2.9680e+00,-1.33822
2.9684e+00,-1.33613
2.9688e+00,-1.33347
2.9692e+00,-1.33097
2.9696e+00,-1.32894
2.9700e+00,-1.32912
2.9704e+00,-1.32825
2.9708e+00,-1.32697
2.9712e+00,-1.32797
2.9716e+00,-1.32953
2.9720e+00,-1.32834
2.9724e+00,-1.33084
2.9728e+00,-1.33353
2.9732e+00,-1.33503
2.9736e+00,-1.33728
2.9740e+00,-1.33866
2.9744e+00,-1.33838
2.9748e+00,-1.33931
2.9752e+00,-1.34056
2.9756e+00,-1.34066
2.9760e+00,-1.34016
2.9764e+00,-1.33778
2.9768e+00,-1.33553
2.9772e+00,-1.33181
2.9776e+00,-1.33178
2.9780e+00,-1.33031
2.9784e+00,-1.32828
2.9788e+00,-1.32728
2.9792e+00,-1.32819
2.9796e+00,-1.32681
2.9800e+00,-1.32791
2.9804e+00,-1.32928
2.9808e+00,-1.33119
2.9812e+00,-1.33356
2.9816e+00,-1.33528
2.9820e+00,-1.33725
2.9824e+00,-1.33781
2.9828e+00,-1.34122
2.9832e+00,-1.34163
